block_id,split,country,city,top_left_row,top_left_col,top_left_patch_id,top_left_coarse_label,top_right_patch_id,top_right_coarse_label,bottom_left_patch_id,bottom_left_coarse_label,bottom_right_patch_id,bottom_right_coarse_label,n_valid,n_built,all_four_valid,has_built_up,use_for_block_training,is_tiling_anchor,use_for_tiling_eval
Turkiye_Malatya_r002_c009_2x2,test,Turkiye,Malatya,2,9,Turkiye_Malatya_r002_c009_x1440_y320_s160,4,Turkiye_Malatya_r002_c010_x1600_y320_s160,4,Turkiye_Malatya_r003_c009_x1440_y480_s160,4,Turkiye_Malatya_r003_c010_x1600_y480_s160,4,4,4,true,true,true,false,false
Turkiye_Malatya_r002_c010_2x2,test,Turkiye,Malatya,2,10,Turkiye_Malatya_r002_c010_x1600_y320_s160,4,Turkiye_Malatya_r002_c011_x1760_y320_s160,4,Turkiye_Malatya_r003_c010_x1600_y480_s160,4,Turkiye_Malatya_r003_c011_x1760_y480_s160,4,4,4,true,true,true,true,true
Turkiye_Malatya_r002_c011_2x2,test,Turkiye,Malatya,2,11,Turkiye_Malatya_r002_c011_x1760_y320_s160,4,Turkiye_Malatya_r002_c012_x1920_y320_s160,3,Turkiye_Malatya_r003_c011_x1760_y480_s160,4,Turkiye_Malatya_r003_c012_x1920_y480_s160,3,4,4,true,true,true,false,false
Turkiye_Malatya_r002_c012_2x2,test,Turkiye,Malatya,2,12,Turkiye_Malatya_r002_c012_x1920_y320_s160,3,Turkiye_Malatya_r002_c013_x1992_y320_s160,3,Turkiye_Malatya_r003_c012_x1920_y480_s160,3,Turkiye_Malatya_r003_c013_x1992_y480_s160,3,4,4,true,true,true,true,true
Turkiye_Malatya_r003_c000_2x2,test,Turkiye,Malatya,3,0,Turkiye_Malatya_r003_c000_x0_y480_s160,3,Turkiye_Malatya_r003_c001_x160_y480_s160,3,Turkiye_Malatya_r004_c000_x0_y640_s160,3,Turkiye_Malatya_r004_c001_x160_y640_s160,3,4,4,true,true,true,false,false
Turkiye_Malatya_r003_c001_2x2,test,Turkiye,Malatya,3,1,Turkiye_Malatya_r003_c001_x160_y480_s160,3,Turkiye_Malatya_r003_c002_x320_y480_s160,3,Turkiye_Malatya_r004_c001_x160_y640_s160,3,Turkiye_Malatya_r004_c002_x320_y640_s160,3,4,4,true,true,true,false,false
Turkiye_Malatya_r003_c002_2x2,test,Turkiye,Malatya,3,2,Turkiye_Malatya_r003_c002_x320_y480_s160,3,Turkiye_Malatya_r003_c003_x480_y480_s160,3,Turkiye_Malatya_r004_c002_x320_y640_s160,3,Turkiye_Malatya_r004_c003_x480_y640_s160,3,4,4,true,true,true,false,false
Turkiye_Malatya_r003_c003_2x2,test,Turkiye,Malatya,3,3,Turkiye_Malatya_r003_c003_x480_y480_s160,3,Turkiye_Malatya_r003_c004_x640_y480_s160,3,Turkiye_Malatya_r004_c003_x480_y640_s160,3,Turkiye_Malatya_r004_c004_x640_y640_s160,3,4,4,true,true,true,false,false
Turkiye_Malatya_r003_c004_2x2,test,Turkiye,Malatya,3,4,Turkiye_Malatya_r003_c004_x640_y480_s160,3,Turkiye_Malatya_r003_c005_x800_y480_s160,4,Turkiye_Malatya_r004_c004_x640_y640_s160,3,Turkiye_Malatya_r004_c005_x800_y640_s160,4,4,4,true,true,true,false,false
Turkiye_Malatya_r003_c005_2x2,test,Turkiye,Malatya,3,5,Turkiye_Malatya_r003_c005_x800_y480_s160,4,Turkiye_Malatya_r003_c006_x960_y480_s160,4,Turkiye_Malatya_r004_c005_x800_y640_s160,4,Turkiye_Malatya_r004_c006_x960_y640_s160,4,4,4,true,true,true,false,false
Turkiye_Malatya_r003_c006_2x2,test,Turkiye,Malatya,3,6,Turkiye_Malatya_r003_c006_x960_y480_s160,4,Turkiye_Malatya_r003_c007_x1120_y480_s160,4,Turkiye_Malatya_r004_c006_x960_y640_s160,4,Turkiye_Malatya_r004_c007_x1120_y640_s160,4,4,4,true,true,true,false,false
Turkiye_Malatya_r003_c007_2x2,test,Turkiye,Malatya,3,7,Turkiye_Malatya_r003_c007_x1120_y480_s160,4,Turkiye_Malatya_r003_c008_x1280_y480_s160,4,Turkiye_Malatya_r004_c007_x1120_y640_s160,4,Turkiye_Malatya_r004_c008_x1280_y640_s160,4,4,4,true,true,true,false,false
Turkiye_Malatya_r003_c008_2x2,test,Turkiye,Malatya,3,8,Turkiye_Malatya_r003_c008_x1280_y480_s160,4,Turkiye_Malatya_r003_c009_x1440_y480_s160,4,Turkiye_Malatya_r004_c008_x1280_y640_s160,4,Turkiye_Malatya_r004_c009_x1440_y640_s160,4,4,4,true,true,true,false,false
Turkiye_Malatya_r003_c009_2x2,test,Turkiye,Malatya,3,9,Turkiye_Malatya_r003_c009_x1440_y480_s160,4,Turkiye_Malatya_r003_c010_x1600_y480_s160,4,Turkiye_Malatya_r004_c009_x1440_y640_s160,4,Turkiye_Malatya_r004_c010_x1600_y640_s160,3,4,4,true,true,true,false,false
Turkiye_Malatya_r003_c010_2x2,test,Turkiye,Malatya,3,10,Turkiye_Malatya_r003_c010_x1600_y480_s160,4,Turkiye_Malatya_r003_c011_x1760_y480_s160,4,Turkiye_Malatya_r004_c010_x1600_y640_s160,3,Turkiye_Malatya_r004_c011_x1760_y640_s160,1,3,3,false,true,false,false,false
Turkiye_Malatya_r003_c011_2x2,test,Turkiye,Malatya,3,11,Turkiye_Malatya_r003_c011_x1760_y480_s160,4,Turkiye_Malatya_r003_c012_x1920_y480_s160,3,Turkiye_Malatya_r004_c011_x1760_y640_s160,1,Turkiye_Malatya_r004_c012_x1920_y640_s160,1,2,2,false,true,false,false,false
Turkiye_Malatya_r003_c012_2x2,test,Turkiye,Malatya,3,12,Turkiye_Malatya_r003_c012_x1920_y480_s160,3,Turkiye_Malatya_r003_c013_x1992_y480_s160,3,Turkiye_Malatya_r004_c012_x1920_y640_s160,1,Turkiye_Malatya_r004_c013_x1992_y640_s160,1,2,2,false,true,false,false,false
Turkiye_Malatya_r004_c000_2x2,test,Turkiye,Malatya,4,0,Turkiye_Malatya_r004_c000_x0_y640_s160,3,Turkiye_Malatya_r004_c001_x160_y640_s160,3,Turkiye_Malatya_r005_c000_x0_y800_s160,1,Turkiye_Malatya_r005_c001_x160_y800_s160,3,3,3,false,true,false,true,false
Turkiye_Malatya_r004_c001_2x2,test,Turkiye,Malatya,4,1,Turkiye_Malatya_r004_c001_x160_y640_s160,3,Turkiye_Malatya_r004_c002_x320_y640_s160,3,Turkiye_Malatya_r005_c001_x160_y800_s160,3,Turkiye_Malatya_r005_c002_x320_y800_s160,4,4,4,true,true,true,false,false
Turkiye_Malatya_r004_c002_2x2,test,Turkiye,Malatya,4,2,Turkiye_Malatya_r004_c002_x320_y640_s160,3,Turkiye_Malatya_r004_c003_x480_y640_s160,3,Turkiye_Malatya_r005_c002_x320_y800_s160,4,Turkiye_Malatya_r005_c003_x480_y800_s160,3,4,4,true,true,true,true,true
Turkiye_Malatya_r004_c003_2x2,test,Turkiye,Malatya,4,3,Turkiye_Malatya_r004_c003_x480_y640_s160,3,Turkiye_Malatya_r004_c004_x640_y640_s160,3,Turkiye_Malatya_r005_c003_x480_y800_s160,3,Turkiye_Malatya_r005_c004_x640_y800_s160,3,4,4,true,true,true,false,false
Turkiye_Malatya_r004_c004_2x2,test,Turkiye,Malatya,4,4,Turkiye_Malatya_r004_c004_x640_y640_s160,3,Turkiye_Malatya_r004_c005_x800_y640_s160,4,Turkiye_Malatya_r005_c004_x640_y800_s160,3,Turkiye_Malatya_r005_c005_x800_y800_s160,3,4,4,true,true,true,true,true
Turkiye_Malatya_r004_c005_2x2,test,Turkiye,Malatya,4,5,Turkiye_Malatya_r004_c005_x800_y640_s160,4,Turkiye_Malatya_r004_c006_x960_y640_s160,4,Turkiye_Malatya_r005_c005_x800_y800_s160,3,Turkiye_Malatya_r005_c006_x960_y800_s160,4,4,4,true,true,true,false,false
Turkiye_Malatya_r004_c006_2x2,test,Turkiye,Malatya,4,6,Turkiye_Malatya_r004_c006_x960_y640_s160,4,Turkiye_Malatya_r004_c007_x1120_y640_s160,4,Turkiye_Malatya_r005_c006_x960_y800_s160,4,Turkiye_Malatya_r005_c007_x1120_y800_s160,3,4,4,true,true,true,true,true
Turkiye_Malatya_r004_c007_2x2,test,Turkiye,Malatya,4,7,Turkiye_Malatya_r004_c007_x1120_y640_s160,4,Turkiye_Malatya_r004_c008_x1280_y640_s160,4,Turkiye_Malatya_r005_c007_x1120_y800_s160,3,Turkiye_Malatya_r005_c008_x1280_y800_s160,3,4,4,true,true,true,false,false
Turkiye_Malatya_r004_c008_2x2,test,Turkiye,Malatya,4,8,Turkiye_Malatya_r004_c008_x1280_y640_s160,4,Turkiye_Malatya_r004_c009_x1440_y640_s160,4,Turkiye_Malatya_r005_c008_x1280_y800_s160,3,Turkiye_Malatya_r005_c009_x1440_y800_s160,1,3,3,false,true,false,true,false
Turkiye_Malatya_r004_c009_2x2,test,Turkiye,Malatya,4,9,Turkiye_Malatya_r004_c009_x1440_y640_s160,4,Turkiye_Malatya_r004_c010_x1600_y640_s160,3,Turkiye_Malatya_r005_c009_x1440_y800_s160,1,Turkiye_Malatya_r005_c010_x1600_y800_s160,1,2,2,false,true,false,false,false
Turkiye_Malatya_r004_c010_2x2,test,Turkiye,Malatya,4,10,Turkiye_Malatya_r004_c010_x1600_y640_s160,3,Turkiye_Malatya_r004_c011_x1760_y640_s160,1,Turkiye_Malatya_r005_c010_x1600_y800_s160,1,Turkiye_Malatya_r005_c011_x1760_y800_s160,1,1,1,false,true,false,true,false
Turkiye_Malatya_r004_c011_2x2,test,Turkiye,Malatya,4,11,Turkiye_Malatya_r004_c011_x1760_y640_s160,1,Turkiye_Malatya_r004_c012_x1920_y640_s160,1,Turkiye_Malatya_r005_c011_x1760_y800_s160,1,Turkiye_Malatya_r005_c012_x1920_y800_s160,1,0,0,false,false,false,false,false
Turkiye_Malatya_r004_c012_2x2,test,Turkiye,Malatya,4,12,Turkiye_Malatya_r004_c012_x1920_y640_s160,1,Turkiye_Malatya_r004_c013_x1992_y640_s160,1,Turkiye_Malatya_r005_c012_x1920_y800_s160,1,Turkiye_Malatya_r005_c013_x1992_y800_s160,1,0,0,false,false,false,true,false
Turkiye_Malatya_r005_c000_2x2,test,Turkiye,Malatya,5,0,Turkiye_Malatya_r005_c000_x0_y800_s160,1,Turkiye_Malatya_r005_c001_x160_y800_s160,3,Turkiye_Malatya_r006_c000_x0_y960_s160,1,Turkiye_Malatya_r006_c001_x160_y960_s160,3,2,2,false,true,false,false,false
Turkiye_Malatya_r005_c001_2x2,test,Turkiye,Malatya,5,1,Turkiye_Malatya_r005_c001_x160_y800_s160,3,Turkiye_Malatya_r005_c002_x320_y800_s160,4,Turkiye_Malatya_r006_c001_x160_y960_s160,3,Turkiye_Malatya_r006_c002_x320_y960_s160,3,4,4,true,true,true,false,false
Turkiye_Malatya_r005_c002_2x2,test,Turkiye,Malatya,5,2,Turkiye_Malatya_r005_c002_x320_y800_s160,4,Turkiye_Malatya_r005_c003_x480_y800_s160,3,Turkiye_Malatya_r006_c002_x320_y960_s160,3,Turkiye_Malatya_r006_c003_x480_y960_s160,3,4,4,true,true,true,false,false
Turkiye_Malatya_r005_c003_2x2,test,Turkiye,Malatya,5,3,Turkiye_Malatya_r005_c003_x480_y800_s160,3,Turkiye_Malatya_r005_c004_x640_y800_s160,3,Turkiye_Malatya_r006_c003_x480_y960_s160,3,Turkiye_Malatya_r006_c004_x640_y960_s160,4,4,4,true,true,true,false,false
Turkiye_Malatya_r005_c004_2x2,test,Turkiye,Malatya,5,4,Turkiye_Malatya_r005_c004_x640_y800_s160,3,Turkiye_Malatya_r005_c005_x800_y800_s160,3,Turkiye_Malatya_r006_c004_x640_y960_s160,4,Turkiye_Malatya_r006_c005_x800_y960_s160,4,4,4,true,true,true,false,false
Turkiye_Malatya_r005_c005_2x2,test,Turkiye,Malatya,5,5,Turkiye_Malatya_r005_c005_x800_y800_s160,3,Turkiye_Malatya_r005_c006_x960_y800_s160,4,Turkiye_Malatya_r006_c005_x800_y960_s160,4,Turkiye_Malatya_r006_c006_x960_y960_s160,1,3,3,false,true,false,false,false
Turkiye_Malatya_r005_c006_2x2,test,Turkiye,Malatya,5,6,Turkiye_Malatya_r005_c006_x960_y800_s160,4,Turkiye_Malatya_r005_c007_x1120_y800_s160,3,Turkiye_Malatya_r006_c006_x960_y960_s160,1,Turkiye_Malatya_r006_c007_x1120_y960_s160,1,2,2,false,true,false,false,false
Turkiye_Malatya_r005_c007_2x2,test,Turkiye,Malatya,5,7,Turkiye_Malatya_r005_c007_x1120_y800_s160,3,Turkiye_Malatya_r005_c008_x1280_y800_s160,3,Turkiye_Malatya_r006_c007_x1120_y960_s160,1,Turkiye_Malatya_r006_c008_x1280_y960_s160,1,2,2,false,true,false,false,false
Turkiye_Malatya_r005_c008_2x2,test,Turkiye,Malatya,5,8,Turkiye_Malatya_r005_c008_x1280_y800_s160,3,Turkiye_Malatya_r005_c009_x1440_y800_s160,1,Turkiye_Malatya_r006_c008_x1280_y960_s160,1,Turkiye_Malatya_r006_c009_x1440_y960_s160,1,1,1,false,true,false,false,false
Turkiye_Malatya_r005_c009_2x2,test,Turkiye,Malatya,5,9,Turkiye_Malatya_r005_c009_x1440_y800_s160,1,Turkiye_Malatya_r005_c010_x1600_y800_s160,1,Turkiye_Malatya_r006_c009_x1440_y960_s160,1,Turkiye_Malatya_r006_c010_x1600_y960_s160,1,0,0,false,false,false,false,false
Turkiye_Malatya_r005_c010_2x2,test,Turkiye,Malatya,5,10,Turkiye_Malatya_r005_c010_x1600_y800_s160,1,Turkiye_Malatya_r005_c011_x1760_y800_s160,1,Turkiye_Malatya_r006_c010_x1600_y960_s160,1,Turkiye_Malatya_r006_c011_x1760_y960_s160,1,0,0,false,false,false,false,false
Turkiye_Malatya_r005_c011_2x2,test,Turkiye,Malatya,5,11,Turkiye_Malatya_r005_c011_x1760_y800_s160,1,Turkiye_Malatya_r005_c012_x1920_y800_s160,1,Turkiye_Malatya_r006_c011_x1760_y960_s160,1,Turkiye_Malatya_r006_c012_x1920_y960_s160,1,0,0,false,false,false,false,false
Turkiye_Malatya_r005_c012_2x2,test,Turkiye,Malatya,5,12,Turkiye_Malatya_r005_c012_x1920_y800_s160,1,Turkiye_Malatya_r005_c013_x1992_y800_s160,1,Turkiye_Malatya_r006_c012_x1920_y960_s160,1,Turkiye_Malatya_r006_c013_x1992_y960_s160,1,0,0,false,false,false,false,false
Turkiye_Malatya_r006_c000_2x2,test,Turkiye,Malatya,6,0,Turkiye_Malatya_r006_c000_x0_y960_s160,1,Turkiye_Malatya_r006_c001_x160_y960_s160,3,Turkiye_Malatya_r007_c000_x0_y1081_s160,1,Turkiye_Malatya_r007_c001_x160_y1081_s160,3,2,2,false,true,false,true,false
Turkiye_Malatya_r006_c001_2x2,test,Turkiye,Malatya,6,1,Turkiye_Malatya_r006_c001_x160_y960_s160,3,Turkiye_Malatya_r006_c002_x320_y960_s160,3,Turkiye_Malatya_r007_c001_x160_y1081_s160,3,Turkiye_Malatya_r007_c002_x320_y1081_s160,3,4,4,true,true,true,false,false
Turkiye_Malatya_r006_c002_2x2,test,Turkiye,Malatya,6,2,Turkiye_Malatya_r006_c002_x320_y960_s160,3,Turkiye_Malatya_r006_c003_x480_y960_s160,3,Turkiye_Malatya_r007_c002_x320_y1081_s160,3,Turkiye_Malatya_r007_c003_x480_y1081_s160,3,4,4,true,true,true,true,true
Turkiye_Malatya_r006_c003_2x2,test,Turkiye,Malatya,6,3,Turkiye_Malatya_r006_c003_x480_y960_s160,3,Turkiye_Malatya_r006_c004_x640_y960_s160,4,Turkiye_Malatya_r007_c003_x480_y1081_s160,3,Turkiye_Malatya_r007_c004_x640_y1081_s160,4,4,4,true,true,true,false,false
Turkiye_Malatya_r006_c004_2x2,test,Turkiye,Malatya,6,4,Turkiye_Malatya_r006_c004_x640_y960_s160,4,Turkiye_Malatya_r006_c005_x800_y960_s160,4,Turkiye_Malatya_r007_c004_x640_y1081_s160,4,Turkiye_Malatya_r007_c005_x800_y1081_s160,3,4,4,true,true,true,true,true
Turkiye_Malatya_r006_c005_2x2,test,Turkiye,Malatya,6,5,Turkiye_Malatya_r006_c005_x800_y960_s160,4,Turkiye_Malatya_r006_c006_x960_y960_s160,1,Turkiye_Malatya_r007_c005_x800_y1081_s160,3,Turkiye_Malatya_r007_c006_x960_y1081_s160,1,2,2,false,true,false,false,false
Turkiye_Malatya_r006_c006_2x2,test,Turkiye,Malatya,6,6,Turkiye_Malatya_r006_c006_x960_y960_s160,1,Turkiye_Malatya_r006_c007_x1120_y960_s160,1,Turkiye_Malatya_r007_c006_x960_y1081_s160,1,Turkiye_Malatya_r007_c007_x1120_y1081_s160,1,0,0,false,false,false,true,false
Turkiye_Malatya_r006_c007_2x2,test,Turkiye,Malatya,6,7,Turkiye_Malatya_r006_c007_x1120_y960_s160,1,Turkiye_Malatya_r006_c008_x1280_y960_s160,1,Turkiye_Malatya_r007_c007_x1120_y1081_s160,1,Turkiye_Malatya_r007_c008_x1280_y1081_s160,1,0,0,false,false,false,false,false
Turkiye_Malatya_r006_c008_2x2,test,Turkiye,Malatya,6,8,Turkiye_Malatya_r006_c008_x1280_y960_s160,1,Turkiye_Malatya_r006_c009_x1440_y960_s160,1,Turkiye_Malatya_r007_c008_x1280_y1081_s160,1,Turkiye_Malatya_r007_c009_x1440_y1081_s160,1,0,0,false,false,false,true,false
Turkiye_Malatya_r006_c009_2x2,test,Turkiye,Malatya,6,9,Turkiye_Malatya_r006_c009_x1440_y960_s160,1,Turkiye_Malatya_r006_c010_x1600_y960_s160,1,Turkiye_Malatya_r007_c009_x1440_y1081_s160,1,Turkiye_Malatya_r007_c010_x1600_y1081_s160,1,0,0,false,false,false,false,false
Turkiye_Malatya_r006_c010_2x2,test,Turkiye,Malatya,6,10,Turkiye_Malatya_r006_c010_x1600_y960_s160,1,Turkiye_Malatya_r006_c011_x1760_y960_s160,1,Turkiye_Malatya_r007_c010_x1600_y1081_s160,1,Turkiye_Malatya_r007_c011_x1760_y1081_s160,1,0,0,false,false,false,true,false
Turkiye_Malatya_r006_c011_2x2,test,Turkiye,Malatya,6,11,Turkiye_Malatya_r006_c011_x1760_y960_s160,1,Turkiye_Malatya_r006_c012_x1920_y960_s160,1,Turkiye_Malatya_r007_c011_x1760_y1081_s160,1,Turkiye_Malatya_r007_c012_x1920_y1081_s160,1,0,0,false,false,false,false,false
Turkiye_Malatya_r006_c012_2x2,test,Turkiye,Malatya,6,12,Turkiye_Malatya_r006_c012_x1920_y960_s160,1,Turkiye_Malatya_r006_c013_x1992_y960_s160,1,Turkiye_Malatya_r007_c012_x1920_y1081_s160,1,Turkiye_Malatya_r007_c013_x1992_y1081_s160,1,0,0,false,false,false,true,false
Turkiye_Manisa_r000_c000_2x2,train,Turkiye,Manisa,0,0,Turkiye_Manisa_r000_c000_x0_y0_s160,2,Turkiye_Manisa_r000_c001_x160_y0_s160,3,Turkiye_Manisa_r001_c000_x0_y160_s160,3,Turkiye_Manisa_r001_c001_x160_y160_s160,3,4,3,true,true,true,true,true
Turkiye_Manisa_r000_c001_2x2,train,Turkiye,Manisa,0,1,Turkiye_Manisa_r000_c001_x160_y0_s160,3,Turkiye_Manisa_r000_c002_x320_y0_s160,3,Turkiye_Manisa_r001_c001_x160_y160_s160,3,Turkiye_Manisa_r001_c002_x320_y160_s160,3,4,4,true,true,true,false,false
Turkiye_Manisa_r000_c002_2x2,train,Turkiye,Manisa,0,2,Turkiye_Manisa_r000_c002_x320_y0_s160,3,Turkiye_Manisa_r000_c003_x480_y0_s160,3,Turkiye_Manisa_r001_c002_x320_y160_s160,3,Turkiye_Manisa_r001_c003_x480_y160_s160,3,4,4,true,true,true,true,true
Turkiye_Manisa_r000_c003_2x2,train,Turkiye,Manisa,0,3,Turkiye_Manisa_r000_c003_x480_y0_s160,3,Turkiye_Manisa_r000_c004_x494_y0_s160,3,Turkiye_Manisa_r001_c003_x480_y160_s160,3,Turkiye_Manisa_r001_c004_x494_y160_s160,3,4,4,true,true,true,false,false
Turkiye_Manisa_r001_c000_2x2,train,Turkiye,Manisa,1,0,Turkiye_Manisa_r001_c000_x0_y160_s160,3,Turkiye_Manisa_r001_c001_x160_y160_s160,3,Turkiye_Manisa_r002_c000_x0_y320_s160,3,Turkiye_Manisa_r002_c001_x160_y320_s160,3,4,4,true,true,true,false,false
Turkiye_Manisa_r001_c001_2x2,train,Turkiye,Manisa,1,1,Turkiye_Manisa_r001_c001_x160_y160_s160,3,Turkiye_Manisa_r001_c002_x320_y160_s160,3,Turkiye_Manisa_r002_c001_x160_y320_s160,3,Turkiye_Manisa_r002_c002_x320_y320_s160,3,4,4,true,true,true,false,false
Turkiye_Manisa_r001_c002_2x2,train,Turkiye,Manisa,1,2,Turkiye_Manisa_r001_c002_x320_y160_s160,3,Turkiye_Manisa_r001_c003_x480_y160_s160,3,Turkiye_Manisa_r002_c002_x320_y320_s160,3,Turkiye_Manisa_r002_c003_x480_y320_s160,3,4,4,true,true,true,false,false
Turkiye_Manisa_r001_c003_2x2,train,Turkiye,Manisa,1,3,Turkiye_Manisa_r001_c003_x480_y160_s160,3,Turkiye_Manisa_r001_c004_x494_y160_s160,3,Turkiye_Manisa_r002_c003_x480_y320_s160,3,Turkiye_Manisa_r002_c004_x494_y320_s160,3,4,4,true,true,true,false,false
Turkiye_Manisa_r002_c000_2x2,train,Turkiye,Manisa,2,0,Turkiye_Manisa_r002_c000_x0_y320_s160,3,Turkiye_Manisa_r002_c001_x160_y320_s160,3,Turkiye_Manisa_r003_c000_x0_y351_s160,3,Turkiye_Manisa_r003_c001_x160_y351_s160,3,4,4,true,true,true,true,true
Turkiye_Manisa_r002_c001_2x2,train,Turkiye,Manisa,2,1,Turkiye_Manisa_r002_c001_x160_y320_s160,3,Turkiye_Manisa_r002_c002_x320_y320_s160,3,Turkiye_Manisa_r003_c001_x160_y351_s160,3,Turkiye_Manisa_r003_c002_x320_y351_s160,3,4,4,true,true,true,false,false
Turkiye_Manisa_r002_c002_2x2,train,Turkiye,Manisa,2,2,Turkiye_Manisa_r002_c002_x320_y320_s160,3,Turkiye_Manisa_r002_c003_x480_y320_s160,3,Turkiye_Manisa_r003_c002_x320_y351_s160,3,Turkiye_Manisa_r003_c003_x480_y351_s160,3,4,4,true,true,true,true,true
Turkiye_Manisa_r002_c003_2x2,train,Turkiye,Manisa,2,3,Turkiye_Manisa_r002_c003_x480_y320_s160,3,Turkiye_Manisa_r002_c004_x494_y320_s160,3,Turkiye_Manisa_r003_c003_x480_y351_s160,3,Turkiye_Manisa_r003_c004_x494_y351_s160,3,4,4,true,true,true,false,false
Turkiye_Mardin_r000_c000_2x2,train,Turkiye,Mardin,0,0,Turkiye_Mardin_r000_c000_x0_y0_s160,3,Turkiye_Mardin_r000_c001_x160_y0_s160,3,Turkiye_Mardin_r001_c000_x0_y160_s160,3,Turkiye_Mardin_r001_c001_x160_y160_s160,3,4,4,true,true,true,true,true
Turkiye_Mardin_r000_c001_2x2,train,Turkiye,Mardin,0,1,Turkiye_Mardin_r000_c001_x160_y0_s160,3,Turkiye_Mardin_r000_c002_x320_y0_s160,3,Turkiye_Mardin_r001_c001_x160_y160_s160,3,Turkiye_Mardin_r001_c002_x320_y160_s160,3,4,4,true,true,true,false,false
Turkiye_Mardin_r000_c002_2x2,train,Turkiye,Mardin,0,2,Turkiye_Mardin_r000_c002_x320_y0_s160,3,Turkiye_Mardin_r000_c003_x480_y0_s160,3,Turkiye_Mardin_r001_c002_x320_y160_s160,3,Turkiye_Mardin_r001_c003_x480_y160_s160,3,4,4,true,true,true,true,true
Turkiye_Mardin_r000_c003_2x2,train,Turkiye,Mardin,0,3,Turkiye_Mardin_r000_c003_x480_y0_s160,3,Turkiye_Mardin_r000_c004_x640_y0_s160,3,Turkiye_Mardin_r001_c003_x480_y160_s160,3,Turkiye_Mardin_r001_c004_x640_y160_s160,3,4,4,true,true,true,false,false
Turkiye_Mardin_r000_c004_2x2,train,Turkiye,Mardin,0,4,Turkiye_Mardin_r000_c004_x640_y0_s160,3,Turkiye_Mardin_r000_c005_x800_y0_s160,3,Turkiye_Mardin_r001_c004_x640_y160_s160,3,Turkiye_Mardin_r001_c005_x800_y160_s160,4,4,4,true,true,true,true,true
Turkiye_Mardin_r000_c005_2x2,train,Turkiye,Mardin,0,5,Turkiye_Mardin_r000_c005_x800_y0_s160,3,Turkiye_Mardin_r000_c006_x960_y0_s160,3,Turkiye_Mardin_r001_c005_x800_y160_s160,4,Turkiye_Mardin_r001_c006_x960_y160_s160,4,4,4,true,true,true,false,false
Turkiye_Mardin_r000_c006_2x2,train,Turkiye,Mardin,0,6,Turkiye_Mardin_r000_c006_x960_y0_s160,3,Turkiye_Mardin_r000_c007_x1027_y0_s160,3,Turkiye_Mardin_r001_c006_x960_y160_s160,4,Turkiye_Mardin_r001_c007_x1027_y160_s160,3,4,4,true,true,true,true,true
Turkiye_Mardin_r001_c000_2x2,train,Turkiye,Mardin,1,0,Turkiye_Mardin_r001_c000_x0_y160_s160,3,Turkiye_Mardin_r001_c001_x160_y160_s160,3,Turkiye_Mardin_r002_c000_x0_y320_s160,3,Turkiye_Mardin_r002_c001_x160_y320_s160,3,4,4,true,true,true,false,false
Turkiye_Mardin_r001_c001_2x2,train,Turkiye,Mardin,1,1,Turkiye_Mardin_r001_c001_x160_y160_s160,3,Turkiye_Mardin_r001_c002_x320_y160_s160,3,Turkiye_Mardin_r002_c001_x160_y320_s160,3,Turkiye_Mardin_r002_c002_x320_y320_s160,3,4,4,true,true,true,false,false
Turkiye_Mardin_r001_c002_2x2,train,Turkiye,Mardin,1,2,Turkiye_Mardin_r001_c002_x320_y160_s160,3,Turkiye_Mardin_r001_c003_x480_y160_s160,3,Turkiye_Mardin_r002_c002_x320_y320_s160,3,Turkiye_Mardin_r002_c003_x480_y320_s160,3,4,4,true,true,true,false,false
Turkiye_Mardin_r001_c003_2x2,train,Turkiye,Mardin,1,3,Turkiye_Mardin_r001_c003_x480_y160_s160,3,Turkiye_Mardin_r001_c004_x640_y160_s160,3,Turkiye_Mardin_r002_c003_x480_y320_s160,3,Turkiye_Mardin_r002_c004_x640_y320_s160,3,4,4,true,true,true,false,false
Turkiye_Mardin_r001_c004_2x2,train,Turkiye,Mardin,1,4,Turkiye_Mardin_r001_c004_x640_y160_s160,3,Turkiye_Mardin_r001_c005_x800_y160_s160,4,Turkiye_Mardin_r002_c004_x640_y320_s160,3,Turkiye_Mardin_r002_c005_x800_y320_s160,4,4,4,true,true,true,false,false
Turkiye_Mardin_r001_c005_2x2,train,Turkiye,Mardin,1,5,Turkiye_Mardin_r001_c005_x800_y160_s160,4,Turkiye_Mardin_r001_c006_x960_y160_s160,4,Turkiye_Mardin_r002_c005_x800_y320_s160,4,Turkiye_Mardin_r002_c006_x960_y320_s160,3,4,4,true,true,true,false,false
Turkiye_Mardin_r001_c006_2x2,train,Turkiye,Mardin,1,6,Turkiye_Mardin_r001_c006_x960_y160_s160,4,Turkiye_Mardin_r001_c007_x1027_y160_s160,3,Turkiye_Mardin_r002_c006_x960_y320_s160,3,Turkiye_Mardin_r002_c007_x1027_y320_s160,3,4,4,true,true,true,false,false
Turkiye_Mardin_r002_c000_2x2,train,Turkiye,Mardin,2,0,Turkiye_Mardin_r002_c000_x0_y320_s160,3,Turkiye_Mardin_r002_c001_x160_y320_s160,3,Turkiye_Mardin_r003_c000_x0_y480_s160,3,Turkiye_Mardin_r003_c001_x160_y480_s160,3,4,4,true,true,true,true,true
